,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,X3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,SaleType,SaleCondition,Garage.interaction,new.old,Room.size,full.YrSold,QuarterSold,TotalBath,BathToBed,AvgHouseLivArea.ratio,SalePrice
281,60,RL,82,11287,NA,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,4,5,1989,1989,Gable,CompShg,Plywood,Plywood,BrkFace,340,4,TA,CBlock,Gd,TA,Av,GLQ,421,Unf,0,386,807,GasA,4,Y,SBrkr,1175,807,0,1982,0,0,2,1,3,1,4,7,Typ,1,TA,Attchd,1989,Fin,2,575,TA,TA,Y,0,84,0,196,0,0,NA,NA,NA,0,WD,Normal,2.TA,-4.91836734693879,283,200701,1,2.5,1.16203402435623,1.04247485535793,228500
282,20,FV,60,7200,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,5,6,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,68,4,TA,PConc,Gd,TA,No,GLQ,905,Unf,0,357,1262,GasA,4,Y,SBrkr,1262,0,0,1262,0,0,2,0,2,1,4,5,Typ,0,NA,Attchd,2006,Fin,2,572,TA,TA,Y,0,120,0,0,0,0,NA,NA,NA,0,New,Partial,2.TA,-0.385714285714357,252,200605,2,2,1.08118811881188,0.81775852333213,185000
283,120,RL,34,5063,NA,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Twnhs,1Story,4,6,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166,4,TA,PConc,Gd,TA,No,GLQ,904,Unf,0,410,1314,GasA,5,Y,SBrkr,1314,0,0,1314,1,0,2,0,2,1,4,6,Typ,1,Gd,Attchd,2008,RFn,2,626,TA,TA,Y,172,62,0,0,0,0,NA,NA,NA,0,Con,Normal,2.TA,1.31707317073165,219,200904,2,3,1.13213981244672,0.896107784431138,207500
284,20,RL,74,9612,NA,Reg,Lvl,Inside,Gtl,Somerst,Feedr,1Fam,1Story,3,6,2008,2009,Gable,CompShg,VinylSd,VinylSd,Stone,72,4,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1468,1468,GasA,5,Y,SBrkr,1468,0,0,1468,0,0,2,0,3,1,4,6,Typ,1,Gd,Attchd,2008,Fin,3,898,TA,TA,Y,210,150,0,0,0,0,NA,NA,NA,0,New,Partial,3.TA,1.61428571428564,245,200912,4,2,0.720792079207921,0.95124367056384,244600
285,120,RL,50,8012,NA,Reg,Lvl,Inside,Gtl,SawyerW,Norm,TwnhsE,1Story,5,6,1992,1992,Gable,CompShg,Plywood,Stucco,None,0,4,TA,PConc,Gd,TA,No,GLQ,430,Unf,0,1145,1575,GasA,4,Y,SBrkr,1575,0,0,1575,1,0,2,0,2,1,4,5,Typ,0,NA,Attchd,1992,RFn,2,529,TA,TA,Y,0,0,52,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,4,315,200707,3,3,1.39444082922748,1.29677065227335,179200
286,160,FV,35,4251,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,2Story,4,6,2006,2007,Gable,CompShg,MetalSd,MetalSd,None,0,4,TA,PConc,Gd,TA,No,Unf,0,Unf,0,625,625,GasA,5,Y,SBrkr,625,625,0,1250,0,0,2,1,2,1,4,5,Typ,0,NA,Detchd,2006,RFn,2,528,TA,TA,Y,0,54,0,0,0,0,NA,NA,NA,0,New,Partial,2.TA,3.95348837209303,250,200706,2,2.5,1.35148514851485,0.868392141656973,164700
287,50,RL,77,9786,NA,IR1,Bnk,Inside,Gtl,NAmes,Norm,1Fam,1.5Fin,5,4,1962,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,TA,CBlock,TA,TA,No,Rec,600,Unf,0,312,912,GasA,3,Y,SBrkr,1085,649,0,1734,0,0,1,1,3,1,4,7,Typ,1,Gd,Attchd,1962,RFn,2,440,TA,TA,Y,0,0,0,0,128,0,NA,GdPrv,NA,0,WD,Normal,2.TA,12.8484848484848,248,200606,2,1.5,1.04629192253188,1.21946125649987,159000
288,20,RL,63.4341886589209,8125,NA,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,7,7,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0,3,TA,CBlock,TA,TA,No,BLQ,614,Unf,0,244,858,GasA,3,Y,SBrkr,858,0,0,858,0,0,1,0,3,1,3,5,Typ,0,NA,NA,1971,NA,0,0,NA,NA,Y,0,0,0,0,0,0,NA,NA,NA,0,WD,Normal,0.NA,10.9729729729729,172,200606,2,1,0.69752794835459,0.725063522425557,88000
289,20,RL,70.1404978486219,9819,NA,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,6,6,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,31,3,Gd,CBlock,TA,TA,No,BLQ,450,Unf,0,432,882,GasA,3,Y,SBrkr,900,0,0,900,0,0,1,0,3,1,3,5,Typ,0,NA,Detchd,1970,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,WD,Normal,1.TA,3.48913043478251,180,201002,1,1,0.747804265997491,0.839339476325153,122000
290,70,RL,60,8730,NA,Reg,Lvl,Inside,Gtl,BrkSide,RRAn,1Fam,2Story,5,4,1915,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,698,698,GasA,5,Y,FuseA,698,698,0,1396,0,0,1,0,3,1,3,7,Typ,0,NA,Detchd,2003,Unf,1,384,TA,TA,Y,0,0,0,0,259,0,NA,NA,NA,0,WD,Normal,1.TA,-6.5454545454545,199,200707,3,1,0.678391959798995,0.925115970841617,153575
291,60,RL,120,15611,NA,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,3,6,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,4,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1079,1079,GasA,5,Y,SBrkr,1079,840,0,1919,0,0,2,1,3,1,4,8,Typ,1,Gd,Attchd,2006,RFn,2,685,ExGd,TA,Y,0,51,0,0,0,0,NA,NA,NA,0,New,Partial,2.ExGd,5.16326530612241,240,200607,3,2.5,1.15759809234771,1.04599177943524,233230
292,190,RL,55,5687,Grvl,Reg,Bnk,Inside,Gtl,SWISU,Norm,2fmCon,2Story,6,5,1912,2000,Gable,CompShg,VinylSd,VinylSd,None,0,3,Fa,PConc,TA,Fa,No,Rec,210,Unf,0,570,780,GasA,5,N,SBrkr,936,780,0,1716,1,0,2,0,6,1,2,9,Typ,0,NA,NA,1912,NA,0,0,NA,NA,N,0,184,0,0,0,0,NA,NA,NA,0,WD,Normal,0.NA,-10,191,200803,1,3,0.636393768644349,0.943375481033535,135900
293,50,RL,60,11409,NA,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,6,7,1949,2008,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,TA,CBlock,TA,TA,No,LwQ,292,Unf,0,476,768,GasA,4,Y,SBrkr,1148,568,0,1716,0,0,1,1,3,1,3,8,Min2,1,Gd,Attchd,1949,Unf,1,281,TA,TA,Y,0,0,0,0,160,0,NA,NA,NA,0,WD,Normal,1.TA,13.4615384615386,214,200901,1,1.5,0.951913640824337,1.27002561912895,131000
294,60,RL,92.8547208698822,16659,NA,IR1,Lvl,Corner,Gtl,NWAmes,PosN,1Fam,2Story,4,4,1977,1994,Gable,CompShg,Plywood,Plywood,BrkFace,34,3,TA,CBlock,TA,TA,No,ALQ,795,Unf,0,0,795,GasA,2,Y,SBrkr,1468,795,0,2263,1,0,2,1,3,1,4,9,Typ,1,TA,Attchd,1977,Fin,2,539,TA,TA,Y,0,250,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,0.59183673469397,251,200603,1,3.5,1.25490947408756,1.1218044047872,235000
295,20,RL,80,9600,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,1953,1953,Hip,CompShg,HdBoard,HdBoard,Stone,238,3,TA,CBlock,TA,TA,No,GLQ,1285,Unf,0,131,1416,GasA,3,Y,SBrkr,1644,0,0,1644,1,0,1,0,3,1,3,7,Typ,2,Gd,Attchd,1953,Fin,2,418,TA,TA,Y,110,0,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,-7.02702702702709,235,200910,4,2,0.69752794835459,1.38928255345876,167000
296,80,RL,37,7937,NA,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,1Fam,SLvl,5,5,1984,1984,Gable,CompShg,HdBoard,HdBoard,None,0,3,TA,CBlock,TA,TA,Av,GLQ,819,Unf,0,184,1003,GasA,3,Y,SBrkr,1003,0,0,1003,1,0,1,0,3,1,3,6,Typ,0,NA,Detchd,1984,Unf,2,588,TA,TA,Y,120,0,0,0,0,0,NA,GdPrv,NA,0,WD,Normal,2.TA,4,167,200603,1,2,0.549744587691559,0.888082167522578,142500
297,50,RM,75,13710,NA,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1.5Fin,6,6,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,TA,CBlock,TA,TA,No,BLQ,420,Unf,0,490,910,GasA,3,Y,FuseA,910,648,0,1558,0,0,1,1,4,1,3,6,Typ,0,NA,Attchd,1950,Unf,1,282,TA,TA,Y,289,0,0,0,0,0,NA,MnPrv,NA,0,WD,Normal,1.TA,22.5999999999999,260,200706,2,1.5,0.731643356643357,1.14923391430799,152000
298,60,FV,66,7399,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,4,6,1997,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,1600,4,TA,PConc,Gd,TA,No,BLQ,649,Unf,0,326,975,GasA,5,Y,SBrkr,975,975,0,1950,0,0,2,1,3,1,4,7,Typ,1,TA,Detchd,1997,RFn,2,576,TA,TA,Y,0,10,0,0,198,0,NA,NA,NA,0,WD,Normal,2.TA,-7.57999999999993,279,200706,2,2.5,0.900990099009901,1.02160564974119,239000
299,60,RL,90,11700,NA,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,2Story,5,5,1968,1968,Other,CompShg,HdBoard,Shingles,BrkFace,365,4,TA,CBlock,TA,TA,No,ALQ,384,Rec,175,143,702,GasA,4,Y,SBrkr,1041,702,0,1743,0,1,1,2,3,1,3,7,Typ,1,Gd,Attchd,1968,Unf,2,539,TA,TA,Y,224,0,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,-8.40816326530603,249,200706,2,2.5,1.00392757927004,0.864032292330572,175000
300,20,RL,80,14000,NA,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,1Story,5,3,1950,2004,Gable,CompShg,HdBoard,HdBoard,None,0,3,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,1092,1092,GasA,5,Y,SBrkr,1152,0,0,1152,0,1,1,0,3,1,4,6,Typ,1,Gd,Attchd,1950,Unf,1,300,TA,TA,Y,0,36,0,0,0,0,NA,GdPrv,NA,0,WD,Family,1.TA,-13.1666666666667,192,200908,3,1,0.544973544973545,0.663467076214245,158500
301,190,RL,90,15750,NA,Reg,Lvl,Corner,Gtl,Crawfor,Norm,2fmCon,1Story,6,6,1953,1953,Hip,CompShg,MetalSd,MetalSd,BrkFace,56,3,TA,CBlock,TA,TA,Mn,BLQ,841,Unf,0,324,1165,GasA,3,Y,SBrkr,1336,0,0,1336,1,0,1,0,2,1,3,5,Typ,2,Gd,Attchd,1953,Unf,1,375,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,WD,Normal,1.TA,6,267,200606,2,2,0.817460317460318,0.992939427722036,157000
302,60,RL,66,16226,NA,IR3,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,3,6,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0,4,TA,PConc,Gd,TA,No,GLQ,281,Unf,0,747,1028,GasA,5,Y,SBrkr,1210,1242,0,2452,0,0,2,1,4,1,4,9,Typ,1,TA,BuiltIn,1998,Fin,2,683,TA,TA,Y,208,50,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,-2.83673469387759,272,200705,2,2.5,0.868198569260785,1.33651476976301,267000
303,20,RL,118,13704,NA,IR1,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,1Story,4,6,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,150,4,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1541,1541,GasA,5,Y,SBrkr,1541,0,0,1541,0,0,2,0,3,1,4,6,Typ,1,TA,Attchd,2001,RFn,3,843,TA,TA,Y,468,81,0,0,0,0,NA,NA,NA,0,WD,Normal,3.TA,4.296551724138,257,200601,1,2,0.92607847387817,1.1335883478005,205000
304,20,RL,70,9800,NA,Reg,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,1Story,6,4,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,0,3,TA,PConc,TA,TA,No,ALQ,894,Unf,0,0,894,GasA,3,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,3,5,Typ,0,NA,Attchd,1975,Unf,2,552,TA,TA,Y,256,0,0,0,0,0,NA,GdWo,NA,0,WD,Abnorml,2.TA,-24.703448275862,179,200607,3,2,0.463039236939085,0.657643077828454,149900
305,60,RM,87,18386,NA,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2.5Fin,4,2,1880,2002,Gable,CompShg,Cement,Cement,None,0,3,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1470,1470,GasA,5,Y,SBrkr,1675,1818,0,3493,0,0,3,0,3,1,4,10,Typ,1,Ex,Attchd,2003,Unf,3,870,TA,TA,Y,302,0,0,0,0,0,NA,NA,NA,0,WD,Normal,3.TA,-29.6875,349,200805,2,3,1.87832949687603,1.67169179229481,295000
306,20,RL,80,10386,NA,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,3,6,2004,2005,Gable,CompShg,Cement,Cement,Stone,246,4,TA,PConc,Gd,TA,No,GLQ,1464,Unf,0,536,2000,GasA,5,Y,SBrkr,2000,0,0,2000,1,0,2,0,3,1,4,8,Typ,0,NA,Attchd,2004,Fin,3,888,TA,TA,Y,168,0,0,0,0,0,NA,NA,NA,0,WD,Normal,3.TA,7.296551724138,250,200707,3,3,0.92607847387817,1.4712373105782,305900
307,60,RL,116,13474,NA,Reg,Lvl,Inside,Gtl,SawyerW,Feedr,1Fam,2Story,4,6,1990,1991,Gable,CompShg,HdBoard,Plywood,BrkFace,246,4,TA,CBlock,Gd,TA,No,ALQ,700,Unf,0,0,700,GasA,4,Y,SBrkr,1122,1121,0,2243,1,0,2,1,4,1,4,8,Typ,1,TA,Attchd,1990,RFn,3,746,TA,TA,Y,127,44,224,0,0,0,NA,NA,NA,0,WD,Normal,3.TA,-3.91836734693879,280,200706,2,3.5,0.871525518267175,1.17975333025622,225000
308,50,RM,62.5797418132311,7920,Grvl,IR1,Lvl,Inside,Gtl,IDOTRR,Artery,1Fam,1.5Fin,5,4,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,Fa,CBlock,TA,TA,No,Unf,0,Unf,0,319,319,GasA,3,Y,FuseA,1035,371,0,1406,0,0,1,0,3,1,2,6,Typ,0,NA,NA,1920,NA,0,0,NA,NA,N,0,144,0,0,0,0,NA,MnPrv,NA,0,WD,Normal,0.NA,-7.40000000000009,234,200803,1,1,0.65034965034965,1.03711353242429,89500
309,30,RL,79.1909207173867,12342,NA,IR1,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,7,6,1940,1950,Gable,CompShg,VinylSd,VinylSd,None,0,3,TA,CBlock,TA,TA,No,BLQ,262,Unf,0,599,861,GasA,5,Y,SBrkr,861,0,0,861,0,0,1,0,1,1,3,4,Typ,0,NA,Detchd,1961,Unf,2,539,TA,TA,Y,158,0,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,11,215,200903,1,1,1.90382728164868,0.979522184300341,82500
310,20,RL,90,12378,NA,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,2,6,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0,4,TA,PConc,Ex,TA,Gd,GLQ,1274,Unf,0,622,1896,GasA,5,Y,SBrkr,1944,0,0,1944,1,0,2,0,3,1,5,8,Typ,3,Ex,Attchd,2003,Fin,3,708,TA,TA,Y,208,175,0,0,0,0,NA,NA,NA,0,WD,Normal,3.TA,-2.75362318840575,243,200611,4,3,0.754759874964479,1.02321252851029,360000
311,60,RL,61.5873808568078,7685,NA,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,5,6,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,112,3,TA,PConc,Gd,TA,No,ALQ,518,Unf,0,179,697,GasA,4,Y,SBrkr,697,804,0,1501,0,0,2,1,3,1,4,6,Typ,1,TA,Attchd,1993,Fin,2,420,TA,TA,Y,190,63,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,-7.02521008403369,250,200605,2,2.5,1.07254290171607,0.87366042387099,165600
312,20,RL,50,8000,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,1948,2002,Gable,CompShg,VinylSd,VinylSd,None,0,3,Gd,CBlock,TA,TA,No,ALQ,680,Unf,0,292,972,GasA,5,Y,SBrkr,972,0,0,972,1,0,1,0,2,1,3,5,Typ,1,Gd,Detchd,1948,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,WD,Normal,1.TA,-12.0270270270271,194,200905,2,2,1.04629192253188,0.821400633796785,132000
313,190,RM,65,7800,NA,Reg,Lvl,Inside,Gtl,OldTown,Artery,2fmCon,1.5Fin,6,4,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,TA,CBlock,Gd,TA,Mn,Rec,507,Unf,0,286,793,GasA,3,Y,SBrkr,793,325,0,1118,1,0,1,0,3,1,3,5,Typ,1,Gd,Detchd,1939,Unf,2,410,TA,TA,Y,0,0,0,0,271,0,NA,MnPrv,NA,0,WD,Normal,2.TA,25.304347826087,224,200605,2,2,0.626109832292009,0.609307615752808,119900
314,20,RL,150,215245,NA,IR3,Low,Inside,Sev,Timber,Norm,1Fam,1Story,4,6,1965,1965,Hip,CompShg,Brick,Brick,None,0,3,TA,CBlock,Gd,TA,Gd,ALQ,1236,Rec,820,80,2136,GasW,3,Y,SBrkr,2036,0,0,2036,2,0,2,0,3,1,3,8,Typ,2,Gd,Attchd,1965,RFn,2,513,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,-29.4583333333333,254,200906,2,4,0.877513711151737,1.23066073969601,375000
315,70,RM,60,9600,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,4,4,1925,1990,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,TA,BrkTil,TA,Gd,No,LwQ,16,Unf,0,712,728,GasA,5,Y,SBrkr,832,809,0,1641,0,1,1,1,3,1,5,6,Typ,1,Gd,Detchd,1925,Unf,2,546,FaPo,TA,Y,0,0,234,0,0,0,NA,NA,NA,0,WD,Normal,2.FaPo,15.7818181818182,274,200608,3,2,0.939164748438014,0.987613117839518,178000
316,60,RL,71,7795,NA,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,4,6,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0,4,TA,PConc,Gd,TA,No,GLQ,425,Unf,0,291,716,GasA,5,Y,SBrkr,716,716,0,1432,1,0,2,1,3,1,4,6,Typ,1,Gd,Attchd,2004,Fin,2,432,TA,TA,Y,100,51,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,3.97478991596631,239,200907,3,3.5,1.07254290171607,0.833498818776321,188500
317,60,RL,94,13005,NA,IR1,Lvl,Corner,Gtl,NWAmes,Norm,1Fam,2Story,4,4,1980,1980,Gable,CompShg,Cement,Cement,BrkFace,278,4,TA,CBlock,Gd,TA,No,GLQ,692,Unf,0,153,845,GasA,3,Y,SBrkr,1153,1200,0,2353,1,0,2,1,4,1,5,10,Typ,1,TA,Attchd,1983,RFn,2,484,TA,TA,Y,288,195,0,0,0,0,NA,GdPrv,NA,0,WD,Normal,2.TA,3.59183673469397,235,200908,3,3.5,0.941182105565667,1.16641880886623,260000
318,60,FV,75,9000,NA,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,3,6,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,4,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1088,1088,GasA,5,Y,SBrkr,1088,871,0,1959,0,0,2,1,3,1,4,8,Typ,1,Gd,Attchd,2006,RFn,3,1025,TA,TA,Y,208,46,0,0,0,0,NA,NA,NA,0,WD,Normal,3.TA,1.42000000000007,245,200712,4,2.5,0.900990099009901,1.02632075274,270000
319,60,RL,90,9900,NA,Reg,Low,Inside,Mod,NoRidge,Norm,1Fam,2Story,4,6,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,256,4,TA,PConc,Gd,TA,Gd,GLQ,987,Unf,0,360,1347,GasA,5,Y,SBrkr,1372,1274,0,2646,1,0,2,1,4,1,4,9,Typ,1,TA,Attchd,1993,RFn,3,656,TA,TA,Y,340,60,144,0,0,0,NA,NA,NA,0,WD,Normal,3.TA,-2.47540983606564,294,200904,2,3.5,0.853365384615385,1.05742231772591,260000
320,80,RL,85.0377484380135,14115,NA,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,SLvl,4,6,1980,1980,Gable,CompShg,Plywood,Plywood,BrkFace,225,3,TA,CBlock,Gd,TA,Av,GLQ,1036,Unf,0,336,1372,GasA,3,Y,SBrkr,1472,0,0,1472,1,0,2,0,3,1,3,6,Typ,2,TA,Attchd,1980,Unf,2,588,TA,TA,Y,233,48,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,5.66666666666674,245,200906,2,3,1.00392757927004,0.897500169365219,187500
321,60,RL,111,16259,NA,Reg,Lvl,Corner,Gtl,NridgHt,Norm,1Fam,2Story,2,6,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,370,3,TA,PConc,Ex,Gd,Av,Unf,0,Unf,0,1249,1249,GasA,5,Y,SBrkr,1249,1347,0,2596,0,0,3,1,4,1,4,9,Typ,0,NA,Attchd,2006,RFn,3,840,TA,TA,Y,240,154,0,0,0,0,NA,NA,NA,0,New,Partial,3.TA,0.538461538461434,288,200609,3,3.5,0.990622335890878,1.08200479316453,342643
322,60,RL,99,12099,NA,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,3,6,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,388,4,TA,PConc,Ex,TA,Av,GLQ,970,Unf,0,166,1136,GasA,5,Y,SBrkr,1136,1332,0,2468,1,0,2,1,4,1,4,10,Typ,1,Gd,BuiltIn,2004,Fin,3,872,TA,TA,Y,184,154,0,0,0,0,NA,NA,NA,0,WD,Normal,3.TA,-1.46153846153857,247,200706,2,3.5,0.707587382779199,1.02865478795457,354000
323,60,RL,86,10380,NA,IR1,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,4,6,1986,1987,Gable,CompShg,Plywood,Plywood,BrkFace,172,4,TA,CBlock,TA,TA,Gd,LwQ,28,ALQ,1474,0,1502,GasA,5,Y,SBrkr,1553,1177,0,2730,1,0,2,1,4,1,4,8,Typ,1,TA,Attchd,1987,Fin,2,576,TA,TA,Y,201,96,0,0,0,0,NA,MnPrv,NA,0,WD,Normal,2.TA,-7.91836734693879,341,200708,3,3.5,0.871525518267175,1.43590128916607,301000
324,20,RM,49,5820,NA,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,8,3,1955,2005,Gable,CompShg,VinylSd,VinylSd,None,0,3,Gd,CBlock,TA,TA,No,ALQ,256,Unf,0,906,1162,GasA,5,Y,SBrkr,1163,0,0,1163,1,0,1,0,3,1,3,6,Typ,0,NA,Attchd,1955,Unf,1,220,FaPo,TA,Y,142,98,0,0,0,0,NA,NA,NA,0,WD,Normal,1.FaPo,0.130434782608745,194,200607,3,2,0.626109832292009,1.15496545768567,126175
325,80,RL,96,11275,NA,Reg,Lvl,Corner,Gtl,NAmes,PosN,1Fam,SLvl,4,4,1967,2007,Other,Wood,Wd Sdng,Wd Sdng,BrkFace,300,4,Gd,CBlock,Gd,TA,No,Unf,0,Unf,0,710,710,GasA,5,Y,SBrkr,1898,1080,0,2978,0,0,2,1,5,1,4,11,Typ,1,Gd,BuiltIn,1961,Fin,2,564,TA,TA,Y,240,0,0,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,4.5,271,201006,2,2.5,1.04629192253188,2.11666034874905,242000
326,50,RM,50,5000,NA,Reg,Lvl,Inside,Gtl,IDOTRR,RRAe,1Fam,1.5Fin,6,5,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,TA,CBlock,TA,TA,Av,BLQ,116,Unf,0,604,720,GasA,1,N,FuseFP,803,0,0,803,0,0,1,0,2,1,3,5,Typ,0,NA,Detchd,1941,Unf,2,360,TA,TA,Y,0,0,244,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,13.5999999999999,161,200712,4,1,0.975524475524476,0.592320175346161,87000
327,120,RL,32,10846,NA,IR1,Lvl,CulDSac,Gtl,Veenker,Norm,TwnhsE,1Story,3,6,1993,1993,Gable,CompShg,Brick,Brick,None,0,4,TA,PConc,Gd,TA,Gd,GLQ,1619,Unf,0,100,1719,GasA,5,Y,SBrkr,1719,0,0,1719,2,0,1,1,1,1,4,6,Typ,2,Gd,Attchd,1993,Fin,2,473,TA,TA,Y,122,30,0,0,0,0,NA,NA,NA,0,Con,Normal,2.TA,-1.59999999999991,286,200805,2,3.5,1.63960396039604,1.18813934199613,324000
328,20,RL,80,11600,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,175,3,TA,CBlock,TA,TA,No,Rec,565,Unf,0,818,1383,GasA,3,Y,SBrkr,1383,0,0,1383,0,0,1,1,3,1,3,7,Typ,0,NA,Attchd,1960,RFn,1,292,TA,TA,Y,0,45,0,0,0,0,NA,NA,NA,0,WD,Normal,1.TA,-0.0270270270270885,198,200604,2,1.5,1.04629192253188,1.16872127216148,145250
329,60,RL,77.6314317930285,11888,Pave,IR1,Bnk,Inside,Gtl,BrkSide,PosN,1Fam,2.5Fin,5,5,1916,1994,Gable,CompShg,Wd Sdng,Wd Shng,None,0,3,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,844,844,GasA,4,N,FuseA,1445,689,0,2134,0,0,2,0,5,1,4,10,Typ,0,NA,Detchd,1930,Unf,2,441,TA,TA,Y,0,60,268,0,0,0,NA,NA,NA,0,WD,Normal,2.TA,-3,213,200907,3,2,0.814070351758794,1.01570680628272,214500
